Batch_ID,Brew_Date,Beer_Style,SKU,Location,Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Ingredient_Ratio,Volume_Produced,Total_Sales,Quality_Score,Brewhouse_Efficiency,Loss_During_Brewing,Loss_During_Fermentation,Loss_During_Bottling_Kegging
2032025,01-01-2020 02:32,Lager,Pints,Indiranagar,16,24.6055517,5.324289054,1.051381404,5.614577233,51,16,1:0.37:0.13,4529,19648.95798,9.229471228,70.62633123,3.490705416,3.865980354,3.924008879
4375612,01-01-2020 02:32,Ale,Cans,Indiranagar,10,15.92017654,4.570056785,1.031371669,5.016379781,30,7,1:0.33:0.18,4377,13592.04202,9.870043386,84.2362175,2.446479445,2.953298102,3.440191116
7373711,01-01-2020 02:32,Pilsner,Bottles,HSR Layout,18,21.33572143,4.805122456,1.045044992,4.899767659,24,19,1:0.28:0.29,4738,16418.93046,7.437328556,87.27376059,2.04131261,3.950506128,2.75103032
4254810,01-01-2020 02:33,Sour,Kegs,Indiranagar,14,20.37306701,5.309075468,1.077434202,5.238817343,23,10,1:0.28:0.26,4713,17651.65266,9.863870865,88.00539949,1.971786369,1.411024817,1.96204772
7990639,01-01-2020 02:34,Pilsner,Bottles,Indiranagar,10,24.06478104,4.949800738,1.048976442,5.335391239,50,12,1:0.42:0.13,2948,7045.531468,9.042644443,75.33225883,1.256717622,3.989928296,3.719514421
3184901,01-01-2020 02:34,Wheat Beer,Cans,Whitefield,11,21.72731462,4.69536994,1.078594481,4.652885187,39,8,1:0.45:0.22,4438,4238.347693,7.239181829,87.1100802,3.766767894,3.194996358,2.374038677
4279764,01-01-2020 02:34,Pilsner,Pints,Koramangala,16,20.90243,4.984280523,1.045450201,4.554077164,24,16,1:0.21:0.11,695,6780.362677,7.822935991,70.62441542,1.271223514,2.543051091,3.655056228
9983454,01-01-2020 02:34,Wheat Beer,Bottles,Jayanagar,13,19.73838095,4.825788009,1.067400218,5.970559972,39,7,1:0.46:0.25,1851,11185.35829,9.965001605,84.9533305,1.903979085,4.246011456,4.976678098
851470,01-01-2020 02:35,IPA,Kegs,Jayanagar,14,22.74013431,4.648947072,1.073206182,4.828724533,56,15,1:0.41:0.13,3067,19879.96373,6.287489951,71.84950722,3.008268044,1.544245019,1.575663868
7598305,01-01-2020 02:35,Stout,Cans,Yelahanka,17,21.43961423,5.097866073,1.040863899,5.448262284,40,15,1:0.47:0.18,4700,12807.75198,7.950414819,70.70144639,3.778767318,1.888761572,2.372615409
2751822,01-01-2020 02:35,Ale,Kegs,Indiranagar,16,15.3136774,5.423469534,1.054252252,4.849166436,32,8,1:0.38:0.26,2575,19665.49319,8.706556322,82.10589516,4.602563066,2.937514069,4.096630509
2969544,01-01-2020 02:35,Pilsner,Kegs,Malleswaram,11,19.88265701,5.341773377,1.068147171,4.542122828,35,9,1:0.37:0.21,4377,19466.9796,8.816336337,89.42595531,3.315939801,3.513039737,2.652841261
3258667,01-01-2020 02:35,Wheat Beer,Bottles,Jayanagar,17,16.71966044,5.019882178,1.079677308,5.422438774,57,13,1:0.23:0.28,2245,7485.803026,8.88074408,70.66478996,3.239338453,3.45270042,3.130191422
6617384,01-01-2020 02:36,Wheat Beer,Pints,Jayanagar,17,16.00689846,4.821060709,1.069275381,5.040056595,32,15,1:0.33:0.25,2963,2538.540196,7.203276815,72.98272008,1.954542806,1.124394766,2.090202961
6565587,01-01-2020 02:36,Wheat Beer,Bottles,Indiranagar,14,23.82785039,4.95228042,1.058947564,4.977239444,37,18,1:0.38:0.22,1882,12406.59351,6.475336631,75.79123137,1.707443824,2.690035327,4.379793791
3592094,01-01-2020 02:36,Stout,Cans,HSR Layout,13,24.48545347,4.88866797,1.063077171,4.931889621,22,17,1:0.44:0.19,2012,7375.563443,7.740124211,83.23074119,2.786861134,3.563403851,1.371849081
9104158,01-01-2020 02:37,Wheat Beer,Bottles,Whitefield,19,16.58726854,4.833436379,1.046725956,5.034233425,58,14,1:0.38:0.17,4304,18790.42988,9.167327215,77.29554505,1.537165408,2.105649104,3.005809509
5910803,01-01-2020 02:37,Stout,Pints,Yelahanka,18,19.75704798,4.728414604,1.077533997,5.827036328,21,12,1:0.27:0.15,650,16345.46428,7.085404574,84.4809303,1.448375144,1.682317703,1.84739097
7670701,01-01-2020 02:37,Lager,Cans,HSR Layout,17,22.34943974,5.017737404,1.074506338,5.431103445,47,15,1:0.44:0.16,2117,2881.013054,9.503078878,76.02612319,2.8782805,1.266904644,2.627441216
1847393,01-01-2020 02:37,Pilsner,Cans,Rajajinagar,19,24.41241143,4.695054358,1.052729261,5.585836212,39,18,1:0.43:0.13,3885,3809.317416,7.069942053,75.18969648,4.697254853,4.835233299,1.843581607
7155357,01-01-2020 02:37,Ale,Bottles,Rajajinagar,16,23.90958783,5.000287798,1.031933088,5.60641108,20,8,1:0.31:0.12,3225,10855.59244,7.239083518,76.13388308,3.142237609,2.00510984,1.765209572
4077249,01-01-2020 02:37,Porter,Bottles,Marathahalli,12,24.68265559,5.496282466,1.041616411,5.407654802,50,10,1:0.41:0.10,1560,11427.9119,9.180183458,85.07494969,1.849022278,3.92971723,3.490292723
6648190,01-01-2020 02:38,Sour,Kegs,Yelahanka,15,17.42673247,4.717777962,1.037215562,5.415325693,26,17,1:0.47:0.15,1310,16260.40497,8.061967976,84.98280377,1.822043495,3.121337973,3.617275735
2309478,01-01-2020 02:38,Wheat Beer,Bottles,HSR Layout,17,24.89490718,4.9601666,1.0474368,5.194199773,49,11,1:0.34:0.12,3867,7889.240577,6.862578652,88.96269995,2.506789149,3.088296383,2.3293615
8288598,01-01-2020 02:38,Wheat Beer,Bottles,Indiranagar,15,16.98111873,5.345710039,1.053236124,5.964855391,25,19,1:0.21:0.24,1978,13405.51732,8.246245755,78.21949048,1.355710305,1.466705586,1.59303219
1951695,01-01-2020 02:38,Ale,Bottles,Koramangala,18,15.69228644,5.194767388,1.051718449,5.239741991,35,10,1:0.32:0.24,3777,13780.38491,7.352897662,80.14322096,3.049809424,3.662864744,3.601245054
1157617,01-01-2020 02:38,Wheat Beer,Cans,Koramangala,10,20.86976816,4.585929184,1.053419252,5.631471423,24,8,1:0.25:0.17,2726,9250.93753,9.193777359,74.62107752,1.131946409,1.946295142,2.616510905
3567448,01-01-2020 02:38,IPA,Pints,Yelahanka,15,23.7374439,5.422073871,1.079262459,5.13904154,53,11,1:0.46:0.21,1453,2958.453518,8.257563631,86.95346558,3.767757804,3.820854018,3.655607463
4153092,01-01-2020 02:38,IPA,Pints,Yelahanka,15,22.91165477,4.930828881,1.054956166,5.616003177,42,5,1:0.28:0.24,2594,13588.69651,8.157746703,86.95525271,2.028522646,2.486950624,2.778984308
7174567,01-01-2020 02:39,Lager,Cans,Electronic City,12,24.86087467,4.884586868,1.079492401,5.598598122,36,15,1:0.38:0.15,2561,15590.3942,7.292003629,80.12848811,3.066830906,4.825003617,4.38080812
6238486,01-01-2020 02:39,Lager,Kegs,Koramangala,12,24.30949837,5.367911514,1.0561264,5.53431855,53,11,1:0.41:0.18,2265,7247.648504,6.047281205,70.40703039,1.076010901,3.961120331,4.939507369
8506219,01-01-2020 02:39,IPA,Pints,Whitefield,10,18.5273187,4.901587779,1.053356368,5.378781133,59,18,1:0.27:0.16,4840,12632.30041,6.818986261,79.1605007,2.2211917,3.967041914,4.958310317
1992823,01-01-2020 02:39,IPA,Cans,HSR Layout,10,15.77197212,4.827338779,1.060352786,5.589733028,23,8,1:0.24:0.27,2582,7524.681476,9.25845862,72.06869267,2.311753771,4.596125494,2.888740779
4495634,01-01-2020 02:39,Lager,Bottles,Malleswaram,13,17.17385986,4.850035964,1.038123259,5.547978614,43,12,1:0.48:0.15,1188,18052.64408,7.423558663,81.75482322,3.706371751,1.991087308,3.375856444
3720160,01-01-2020 02:40,Pilsner,Bottles,HSR Layout,17,18.92203492,5.38955617,1.054575348,5.508114757,35,16,1:0.26:0.11,4219,4066.333449,9.21174059,81.16692424,1.162299923,3.270242213,4.537320717
9574019,01-01-2020 02:40,Lager,Bottles,Whitefield,19,20.49519463,5.484455512,1.066706058,4.592496286,39,14,1:0.43:0.25,3748,2361.026852,7.452849398,72.82033909,4.505798235,3.067183921,2.0968153
1622620,01-01-2020 02:40,Porter,Cans,Whitefield,16,23.99256994,5.174904734,1.065170908,5.022045742,50,13,1:0.27:0.29,3480,13431.6413,8.38675439,73.30732199,4.355956084,4.367101596,3.506773585
9563314,01-01-2020 02:40,Porter,Cans,Rajajinagar,14,23.02548498,5.311844106,1.036184997,5.348831388,51,18,1:0.38:0.21,3633,17793.81444,8.315222019,87.37993972,2.829488361,1.833013097,4.315059241
775656,01-01-2020 02:40,Ale,Kegs,Jayanagar,15,24.32243691,5.258083257,1.040171939,5.844821336,48,9,1:0.23:0.18,1640,1603.070485,7.100851393,82.07358538,4.774027228,4.140923522,4.773529457
8036310,01-01-2020 02:41,Stout,Bottles,Whitefield,11,15.02003558,5.141439963,1.061410816,4.86289577,59,10,1:0.40:0.18,1558,7746.050948,9.581234832,75.88762581,1.67286083,2.608812344,1.963057761
2973178,01-01-2020 02:41,IPA,Cans,Whitefield,10,24.03533198,4.959138044,1.038434959,5.744715186,30,8,1:0.29:0.15,913,6807.972577,8.305290677,70.12717916,3.71411676,4.430603631,4.163323101
3984945,01-01-2020 02:41,Wheat Beer,Kegs,Malleswaram,15,16.58853934,4.887714381,1.051727292,5.476877014,50,16,1:0.34:0.19,4228,19994.00765,7.847044429,86.69044983,4.868935039,3.13718742,4.996325216
4247390,01-01-2020 02:41,Ale,Cans,HSR Layout,18,19.48154441,5.186278698,1.038006801,4.713482172,49,14,1:0.30:0.29,4781,6194.782625,9.888293968,79.88142325,3.814623875,4.655811451,2.698139305
3467952,01-01-2020 02:41,Stout,Pints,Indiranagar,16,18.12134701,5.467366733,1.041251798,4.812440943,25,17,1:0.35:0.19,2664,9935.191391,9.955423883,87.44344222,3.818498479,1.63104773,3.897532189
457633,01-01-2020 02:41,Wheat Beer,Bottles,Electronic City,10,20.82174568,5.324831325,1.054499699,5.755150019,44,7,1:0.21:0.27,3521,11535.65698,9.754183619,71.32445185,4.962646254,3.84557608,3.931300886
6541637,01-01-2020 02:41,Ale,Cans,Jayanagar,16,16.81091875,4.789186831,1.035603151,5.476177402,52,17,1:0.49:0.10,4878,1029.667411,9.392133328,86.29533647,1.867830155,4.289969937,4.206082341
3493984,01-01-2020 02:41,Ale,Cans,Malleswaram,13,23.09211633,5.186876329,1.039006465,5.643224364,52,8,1:0.29:0.22,1837,9142.075813,8.441015834,74.70297842,4.651548436,3.30431273,2.252696091
3630145,01-01-2020 02:41,Porter,Kegs,Koramangala,16,19.63794891,5.350367063,1.060846852,4.819042285,41,18,1:0.42:0.17,2568,15183.3889,9.601802869,77.3525958,1.258427947,2.664696968,4.508591951
8297857,01-01-2020 02:41,IPA,Pints,Whitefield,14,17.29817785,4.862791032,1.076552903,5.756145444,29,15,1:0.36:0.20,4306,6487.46992,7.661603866,85.92832531,4.023764446,1.521493586,1.262606774
4318178,01-01-2020 02:42,Porter,Cans,Jayanagar,18,20.61134807,5.231610158,1.046568527,5.569248459,49,13,1:0.33:0.14,4029,10985.40701,7.669187447,85.94604118,1.727174097,2.716042133,4.510078973
9931575,01-01-2020 02:42,Sour,Kegs,Rajajinagar,19,16.33603994,5.308437644,1.074792047,5.725540205,24,13,1:0.36:0.15,2403,19284.84131,7.721808932,75.54077873,1.501059617,1.638689229,4.250391546
1436579,01-01-2020 02:42,Lager,Pints,Koramangala,16,17.9205445,4.691153697,1.07658432,5.342843253,56,7,1:0.27:0.12,4112,11007.20415,7.251558105,80.11266951,4.054417345,4.722591463,2.531326256
2884203,01-01-2020 02:42,Wheat Beer,Kegs,Koramangala,15,15.44373827,5.481401729,1.047155172,5.393740734,23,18,1:0.38:0.22,4364,5087.576317,8.242103657,73.15688301,4.002444975,3.744750212,3.823818547
3033830,01-01-2020 02:42,Ale,Kegs,Electronic City,12,21.24690158,4.710733664,1.072543665,5.855755329,34,14,1:0.42:0.13,640,10432.4528,6.334176371,71.93237875,1.350612024,4.577897327,4.217495992
5345008,01-01-2020 02:42,Ale,Pints,HSR Layout,10,21.98214092,5.394649806,1.05241176,5.966562062,31,15,1:0.46:0.28,4283,17797.54764,8.665975996,88.93652988,4.758266717,2.552477305,4.242742748
4457366,01-01-2020 02:43,Stout,Pints,Rajajinagar,19,15.48215014,4.669771802,1.074044204,4.721570877,49,16,1:0.43:0.28,3619,13140.79138,7.714317202,75.39355004,3.760990995,2.6915179,3.264507013
6328911,01-01-2020 02:43,Pilsner,Kegs,Yelahanka,18,19.05713402,5.270818336,1.047862459,5.701519535,20,11,1:0.31:0.25,2144,3807.935827,9.020483407,75.20576339,4.555145238,1.171799061,4.122799127
6636905,01-01-2020 02:43,Ale,Pints,Electronic City,10,17.94327411,4.836255859,1.050783715,5.619120249,29,5,1:0.41:0.20,4260,16871.52367,6.90406804,89.34489659,3.058029322,2.76537354,3.385207253
9803099,01-01-2020 02:43,Pilsner,Cans,HSR Layout,15,16.10527792,4.810697752,1.055486768,5.44227988,37,10,1:0.23:0.13,787,17124.50448,6.608092555,85.33990962,3.340167539,1.670552284,1.100811314
882180,01-01-2020 02:43,IPA,Kegs,Whitefield,12,17.28609653,5.068053802,1.077398538,5.223160742,20,9,1:0.33:0.20,4623,8138.364199,7.356428389,86.00794753,2.613762779,4.441685386,1.293703349
2945164,01-01-2020 02:43,Lager,Bottles,Koramangala,12,24.76166964,4.951149462,1.053103856,5.814262967,21,9,1:0.28:0.22,4117,13356.53833,9.409392141,71.12190417,3.593400814,1.717227898,2.925335246
4189225,01-01-2020 02:43,Stout,Pints,HSR Layout,11,18.70297141,5.15424214,1.044451838,4.933440393,49,17,1:0.25:0.22,1487,18997.04707,8.535040569,87.87614326,4.358699085,1.359230682,4.135895364
6148947,01-01-2020 02:44,Porter,Kegs,Electronic City,13,17.20523113,4.865683789,1.045615605,4.7697588,56,18,1:0.28:0.22,4732,4695.334262,9.731284871,88.81411885,4.397917086,3.061020035,2.118939503
7776842,01-01-2020 02:44,Stout,Bottles,Jayanagar,17,22.35710121,4.720855117,1.038017047,5.586758066,59,11,1:0.27:0.24,1200,13131.26988,6.249425973,76.32383762,4.433323009,4.17938576,3.042955163
1827039,01-01-2020 02:44,Lager,Cans,Marathahalli,17,24.93426722,5.207631184,1.066087247,5.704636263,32,13,1:0.24:0.28,2192,11266.77285,6.05590451,78.0031317,4.214783883,1.923912691,1.119419412
1476856,01-01-2020 02:44,Pilsner,Cans,Jayanagar,15,18.23461248,5.332469969,1.057498071,5.39770723,41,19,1:0.28:0.20,1357,14761.21639,6.496556622,82.49112721,2.340808374,4.645636227,1.564406773
9850615,01-01-2020 02:44,Sour,Kegs,Electronic City,17,22.33380301,4.512924195,1.07646854,5.45985075,21,10,1:0.30:0.12,3794,11163.56498,6.226493339,74.2528701,2.269248335,2.346190812,3.797020026
571278,01-01-2020 02:45,Ale,Bottles,Koramangala,11,20.4070269,5.021997505,1.078896487,5.299159109,31,5,1:0.36:0.15,3452,5353.187273,8.609786948,70.95419469,3.043658547,1.256639931,1.826490631
8051670,01-01-2020 02:45,Ale,Bottles,Malleswaram,11,19.99567877,5.429493323,1.076734972,5.121224756,38,13,1:0.37:0.15,2222,16185.35479,9.831953589,89.80563624,1.644811516,1.669729468,4.89466177
8031904,01-01-2020 02:45,Porter,Pints,Marathahalli,11,20.4078936,4.719904524,1.057015515,4.866637782,35,10,1:0.30:0.14,2539,6361.840699,6.555776142,76.11992168,3.276554572,4.809256703,3.359330943
3621626,01-01-2020 02:46,Wheat Beer,Cans,Rajajinagar,16,16.62096466,4.93818248,1.073615316,4.602835187,39,7,1:0.22:0.20,846,7463.927009,8.790604969,73.78006756,1.066301214,4.91794887,3.647169432
188303,01-01-2020 02:46,Sour,Cans,Electronic City,18,24.52471456,5.401333056,1.033394949,5.369460881,52,19,1:0.22:0.16,2112,8071.475666,7.957980689,85.77438131,1.02296351,4.494860214,1.482925424
1003373,01-01-2020 02:46,Ale,Pints,Koramangala,13,21.58908064,5.001971622,1.032606601,5.872743773,42,6,1:0.45:0.13,4880,16906.05894,8.933386959,82.28560941,1.255098376,4.246423559,1.150194584
1779269,01-01-2020 02:46,Sour,Pints,Whitefield,17,20.06636477,5.185337776,1.06472068,5.019828365,21,18,1:0.32:0.24,4663,10632.48668,6.869038584,77.93222262,2.985797998,1.759383851,2.882818267
9020899,01-01-2020 02:47,Pilsner,Cans,Yelahanka,10,17.09943003,4.928063889,1.078804134,5.343183423,36,16,1:0.23:0.18,1651,10319.80012,7.428431097,78.35229629,4.638127482,4.21437201,3.116358547
4216954,01-01-2020 02:47,Stout,Bottles,Rajajinagar,10,15.00896404,5.182576228,1.036282195,5.100985724,37,10,1:0.34:0.26,3178,15730.95019,6.276969443,87.15468911,4.638645478,2.560141856,4.519834969
8096277,01-01-2020 02:47,Ale,Cans,Rajajinagar,12,16.14723908,4.94190124,1.031112655,5.068040442,41,5,1:0.21:0.30,3703,3175.15463,6.127392044,87.9154972,1.460799141,4.310776032,1.810089184
4085243,01-01-2020 02:47,Lager,Kegs,Yelahanka,13,19.90360297,5.136075485,1.036893861,4.669120148,27,6,1:0.24:0.11,1023,19713.68333,6.870394684,85.11488959,2.412782811,3.23860568,2.4929981
3209918,01-01-2020 02:47,IPA,Pints,Rajajinagar,12,22.57033555,4.762986483,1.077295076,5.265141375,56,14,1:0.32:0.17,2071,6663.554488,8.323962223,84.9079294,4.726202121,4.266168289,4.858281613
3305303,01-01-2020 02:47,IPA,Cans,Indiranagar,15,18.57911616,4.600458686,1.05407679,5.490447503,51,7,1:0.28:0.19,2677,18093.56856,6.705550678,79.78667382,2.225055574,1.554927095,1.234242625
7498029,01-01-2020 02:47,Sour,Cans,Marathahalli,19,17.04531535,5.426375249,1.04089905,5.247154354,22,19,1:0.45:0.11,4661,7291.536778,6.690468037,71.54503628,3.381441944,3.481446685,2.836430722
1632353,01-01-2020 02:47,Sour,Kegs,Yelahanka,16,15.18302505,4.99164209,1.041964572,5.572008343,58,17,1:0.41:0.26,2580,15054.27804,7.660033371,70.08990932,3.302011629,1.685505973,2.002857041
4161459,01-01-2020 02:47,Ale,Kegs,Malleswaram,11,24.31269607,5.173432493,1.034309858,5.959095543,28,16,1:0.46:0.12,3185,8965.334817,9.392200689,82.37019834,4.271796982,1.516919206,3.458208724
6403722,01-01-2020 02:48,Lager,Pints,Koramangala,14,23.97314348,4.686126172,1.059628729,5.348473504,56,19,1:0.38:0.21,4929,5488.577712,7.512922164,78.61584418,2.219529501,2.179733885,2.304427065
1435230,01-01-2020 02:48,IPA,Cans,HSR Layout,17,19.19667884,4.6650691,1.065462679,5.212277027,27,8,1:0.47:0.23,947,8669.529022,8.95362251,82.62406242,3.700171495,3.805481021,3.822136713
3910496,01-01-2020 02:48,Porter,Pints,Koramangala,14,17.66701881,5.131883819,1.041445666,5.846714943,32,13,1:0.46:0.27,3947,19044.79267,7.219391256,82.94065373,3.051558746,4.590174782,3.515838652
8481661,01-01-2020 02:48,Pilsner,Cans,Indiranagar,12,16.75755007,4.78909626,1.03703471,5.615218845,36,11,1:0.47:0.21,1010,19298.64129,9.838042135,72.83410092,3.559839956,1.209422927,4.060924877
7084242,01-01-2020 02:48,Pilsner,Bottles,Electronic City,18,17.12759211,5.042823312,1.041720436,5.045857357,36,6,1:0.28:0.22,3440,5097.440629,7.313550027,88.23856532,4.029488578,2.893517996,1.814018244
1775265,01-01-2020 02:49,IPA,Bottles,Yelahanka,14,15.03825056,4.875240261,1.076919544,4.991928565,43,13,1:0.41:0.22,1918,16151.56266,8.754491708,83.18813342,3.481008144,2.235953801,2.209614512
659182,01-01-2020 02:49,Porter,Bottles,Whitefield,13,21.34255831,5.062773499,1.059102107,5.48532788,35,16,1:0.40:0.18,3526,2297.491213,7.138846494,77.32920926,1.404165354,1.272925043,1.143653239
3006013,01-01-2020 02:49,Lager,Bottles,HSR Layout,14,22.97763334,4.843810343,1.062095922,5.202760863,50,18,1:0.21:0.15,1149,2247.47628,9.085579194,88.71158895,2.332825677,2.172457696,4.825499667
9501019,01-01-2020 02:49,Pilsner,Pints,Yelahanka,15,18.94348477,5.249122397,1.053094654,4.688978561,25,14,1:0.41:0.26,2642,13862.69497,8.467580883,73.61718306,2.278042685,2.556702468,3.562214373
7489313,01-01-2020 02:50,Ale,Pints,HSR Layout,17,20.2145138,4.557240081,1.045180458,5.889996048,22,16,1:0.33:0.18,563,14021.0853,7.865672116,71.88082551,2.448071651,1.676156301,4.04767549
8700134,01-01-2020 02:50,Stout,Bottles,Yelahanka,11,20.32998517,5.056254842,1.032138467,5.308360019,55,12,1:0.27:0.14,4662,6005.934027,9.00612481,85.14185665,2.458656977,4.26116709,4.784362054
9264190,01-01-2020 02:50,Lager,Kegs,Koramangala,15,15.92629366,5.175089635,1.077853262,4.731256694,33,15,1:0.20:0.16,855,8298.801517,7.395454052,82.13363374,1.321898443,4.302143929,1.204781686
8182068,01-01-2020 02:50,Lager,Bottles,Indiranagar,12,19.07942159,4.956568891,1.069296746,4.549392032,25,19,1:0.30:0.26,874,6671.622993,8.819159421,85.63782125,2.612743369,4.916099867,4.19011075
7483738,01-01-2020 02:50,Ale,Kegs,Yelahanka,10,19.57294173,5.338241749,1.072500113,5.135594019,57,15,1:0.48:0.19,1340,14158.57262,9.897451184,79.86670842,2.726645634,4.056511661,4.473203569
1951177,01-01-2020 02:51,IPA,Pints,Electronic City,16,18.06017318,4.789236054,1.036936774,5.632898535,53,7,1:0.26:0.14,3284,17422.05922,8.628849703,76.59806833,1.533025653,3.183283389,4.684320348
6011760,01-01-2020 02:51,IPA,Pints,Rajajinagar,15,18.55254792,5.180183942,1.075960623,5.396960992,57,5,1:0.40:0.26,2609,17072.67942,6.3157422,74.19031791,4.831421391,4.71304354,1.260662011
5021225,01-01-2020 02:51,Sour,Pints,Electronic City,10,24.00813462,5.092576375,1.04305448,4.592955369,53,17,1:0.27:0.17,4622,10332.01057,8.229734204,86.29978607,3.930337978,4.82069272,2.471374319
924068,01-01-2020 02:51,Porter,Cans,Yelahanka,11,24.64487988,5.069738923,1.034021459,5.58570843,45,11,1:0.20:0.24,2724,8179.673795,7.520494148,86.64146254,4.462352676,1.919085897,2.405243212
1216178,01-01-2020 02:52,Porter,Kegs,Whitefield,16,24.94697498,4.797997606,1.037167961,5.74627112,53,15,1:0.23:0.27,3495,10473.30807,7.878316191,77.7434648,4.113294844,3.722847383,4.877087531
699063,01-01-2020 02:52,Sour,Kegs,Electronic City,19,22.43829037,4.89254682,1.062313858,5.547093186,55,11,1:0.26:0.11,4681,12727.88347,8.879800657,75.04898337,2.463699411,2.193142672,1.722150614
9839439,01-01-2020 02:52,Lager,Cans,Jayanagar,17,18.24250858,5.121420908,1.060348704,5.723583941,48,9,1:0.32:0.19,3891,15163.41908,7.080073296,74.89461099,1.016466477,4.396646908,3.664950003
7815061,01-01-2020 02:52,Wheat Beer,Cans,Jayanagar,18,15.05403046,5.391611875,1.077514714,5.285836839,46,7,1:0.48:0.13,852,13155.94253,8.157018121,75.06225785,2.288718207,1.289452018,3.071291647
9357790,01-01-2020 02:53,Ale,Bottles,Rajajinagar,10,17.44842963,5.495269697,1.075798832,5.11175134,59,12,1:0.35:0.23,2325,9486.57654,8.742300668,78.29315096,4.818004961,1.696911561,4.111010578
4033711,01-01-2020 02:53,Pilsner,Pints,Yelahanka,12,15.45731123,5.271434419,1.047141284,5.352385911,34,5,1:0.34:0.22,2684,19074.32686,6.225480931,74.51158836,4.958588397,3.842199793,2.576755841
7818962,01-01-2020 02:53,IPA,Cans,Koramangala,12,24.6877654,5.101878366,1.048336794,5.19656589,22,11,1:0.29:0.17,3655,17585.47701,6.444529478,70.91613256,2.822480054,2.359025824,2.250778632
7112578,01-01-2020 02:53,Sour,Bottles,Indiranagar,18,20.9582013,5.439800889,1.031761081,5.988543981,23,15,1:0.39:0.20,4983,10163.54477,8.916996548,85.47271414,3.410556402,4.419516341,4.294958642
9571780,01-01-2020 02:53,Porter,Pints,Whitefield,10,17.3172353,5.102023415,1.073252846,4.752264866,36,13,1:0.49:0.23,2946,13960.7945,6.313228124,70.2378851,3.724664844,2.654921692,2.183665231
6681303,01-01-2020 02:53,Sour,Pints,Malleswaram,14,24.64244313,4.693401693,1.066083135,5.566193146,30,9,1:0.27:0.17,3780,19764.19842,9.343488122,78.99831432,3.99285714,2.112551131,4.847850903
8119815,01-01-2020 02:55,Pilsner,Pints,HSR Layout,19,20.32094931,5.066588757,1.07135434,5.720461597,22,7,1:0.44:0.23,3177,1710.486414,9.137760957,75.17609107,4.72065066,3.869764684,1.345087339
5736135,01-01-2020 02:55,Wheat Beer,Bottles,Koramangala,13,20.00947508,4.833177085,1.060115396,4.790757597,21,14,1:0.22:0.29,4885,10236.50696,8.644726675,84.65160509,4.862412448,1.797495102,4.163056951
5747632,01-01-2020 02:55,Wheat Beer,Bottles,Electronic City,12,17.69946458,5.208032714,1.040910907,5.839400754,29,7,1:0.41:0.23,1522,10333.30678,7.806566653,88.49535297,3.258816774,2.041191086,4.944200084
2232759,01-01-2020 02:56,Porter,Pints,HSR Layout,15,16.01788474,5.400728173,1.077176857,4.922639346,31,5,1:0.36:0.24,597,15254.0165,7.629050721,85.92176125,3.525435339,2.515037111,1.463568845
3874351,01-01-2020 02:56,Pilsner,Kegs,Rajajinagar,10,19.59873316,5.189308,1.060907551,5.631824821,42,9,1:0.48:0.23,1931,17924.64679,8.322170873,77.36947688,3.460571968,1.522384576,3.211830419
1071431,01-01-2020 02:56,Ale,Kegs,HSR Layout,14,19.2582865,5.109836997,1.064043554,5.836878586,25,14,1:0.35:0.14,4362,19600.29682,8.464518514,78.66007532,1.035204697,4.666714614,2.9596658
7478822,01-01-2020 02:56,Pilsner,Bottles,Yelahanka,12,18.18155528,5.380546647,1.070552958,4.953195641,57,8,1:0.22:0.13,4937,17708.0378,6.669421358,71.7825698,1.435536543,2.676903622,3.592637255
8212299,01-01-2020 02:56,Wheat Beer,Kegs,Koramangala,16,22.03767994,5.0543335,1.050018396,5.314299843,27,11,1:0.33:0.11,3177,5656.477721,6.750814623,89.12265593,1.702383963,2.509981777,1.193283603
970322,01-01-2020 02:56,IPA,Pints,Koramangala,12,24.60145554,4.954939757,1.075501252,4.794162619,22,11,1:0.30:0.25,2390,16446.77085,6.180475356,71.82627041,1.704437943,2.904458808,1.049491904
2625643,01-01-2020 02:56,Porter,Pints,HSR Layout,13,24.95559777,4.566690739,1.076553805,5.245366368,24,5,1:0.40:0.26,1359,19318.88056,7.205301385,82.34687071,4.187040549,1.766250299,2.97274053
4197845,01-01-2020 02:57,Ale,Pints,Whitefield,10,19.12655036,4.819929516,1.069585801,4.66574931,48,16,1:0.46:0.10,3153,7509.146582,8.452411537,76.73407281,2.849381942,4.61511116,4.978181526
2551502,01-01-2020 02:57,Stout,Cans,Yelahanka,16,22.6031864,4.88753898,1.042505737,4.532826955,37,9,1:0.23:0.29,520,16362.42301,8.916253115,85.47238204,1.523886615,2.358720777,4.716145807
5853798,01-01-2020 02:57,Ale,Pints,Electronic City,11,22.21428147,4.694665622,1.036764103,5.084525279,57,17,1:0.40:0.19,2453,17852.8224,8.988644292,82.13033965,2.351608251,1.997556045,3.612981928
2296853,01-01-2020 02:58,Lager,Pints,Indiranagar,12,17.30300242,4.697493685,1.069260687,4.580204742,30,16,1:0.30:0.27,2526,8361.488663,7.212519623,81.08711797,3.36829469,4.946324345,2.992035675
4771717,01-01-2020 02:58,Porter,Cans,HSR Layout,18,23.82221171,4.559106677,1.048569539,4.927439778,33,5,1:0.42:0.18,2230,16715.01223,7.202781841,83.94945786,2.972611361,4.859045404,4.391508291
